step,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,J0_stopped,J0_accumulated_waiting_time,J0_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time,TimeLimit.truncated,episode,terminal_observation
1580,42,2481,38.16923077,5.027365702,12,1258,0.051219724,12,1258,FALSE,,
1590,44,2903,46.82258065,4.187661289,11,1366,0,11,1366,FALSE,,
1600,36,2886,48.1,3.83903776,11,1502,0.071652982,11,1502,FALSE,,
1610,36,3034,48.93548387,3.705275603,13,1698,0,13,1698,FALSE,,
1620,44,3358,55.96666667,2.841712287,14,1829,0.005740853,14,1829,FALSE,,
1630,49,3796,63.26666667,2.661441991,16,2085,1.60E-06,16,2085,FALSE,,
1640,42,2516,39.3125,3.032416061,9,1328,0.01310592,9,1328,FALSE,,
1650,16,544,8.634920635,5.054996852,10,1389,0.109226228,10,1389,FALSE,,
1660,15,285,4.75,4.674113295,7,911,0.083979979,7,911,FALSE,,
1670,19,349,5.816666667,4.34189125,9,963,0.047372403,9,963,FALSE,,
1680,12,411,6.966101695,6.143242101,6,1122,0.159985885,6,1122,FALSE,,
1690,10,489,8.890909091,5.742645422,7,985,0.022805608,7,985,FALSE,,
1700,13,590,10.92592593,5.284695396,10,1008,0.052288222,10,1008,FALSE,,
1710,14,688,12.74074074,6.386045954,8,902,0.073136574,8,902,FALSE,,
1720,19,819,15.45283019,5.803670606,9,980,0.023794651,9,980,FALSE,,
1730,16,840,17.14285714,8.007134329,6,674,0.110811557,6,674,FALSE,,
1740,17,722,17.6097561,6.340361129,8,660,0.044644848,8,660,FALSE,,
1750,13,826,21.73684211,6.692989909,6,610,0.065309573,6,610,FALSE,,
1760,14,955,26.52777778,6.111684698,6,653,0.104845139,6,653,FALSE,,
1770,15,1095,31.28571429,4.488630756,6,699,0.097725367,6,699,FALSE,,
1780,16,1245,31.125,5.65830719,6,722,0.082171735,6,722,FALSE,,
1790,18,1412,36.20512821,7.542402118,6,774,0.105351126,6,774,FALSE,,
1800,18,1554,39.84615385,6.823028358,7,850,0.124303658,7,850,FALSE,,
1810,17,1720,46.48648649,6.216681156,7,917,0.043924859,7,917,FALSE,,
1820,19,1898,54.22857143,6.715263248,8,1017,0.076487926,8,1017,FALSE,,
1830,19,2084,52.1,7.598795781,8,1092,0.057754769,8,1092,FALSE,,
1840,21,2275,55.48780488,6.381026785,8,1172,0.043045263,8,1172,FALSE,,
1850,22,2484,54,7.691206489,8,1252,0.065195979,8,1252,FALSE,,
1860,26,2714,59,5.72127854,9,1338,0.021037682,9,1338,FALSE,,
1870,26,2949,58.98,6.008257824,8,1412,0.002589715,8,1412,FALSE,,
1880,30,3221,61.94230769,6.29313312,8,1505,0.062531778,8,1505,FALSE,,
1890,31,3484,65.73584906,4.759672183,9,1609,0.013259013,9,1609,FALSE,,
