step,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,J0_stopped,J0_accumulated_waiting_time,J0_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time,TimeLimit.truncated,episode,terminal_observation
900,1,0,0,15.67027851,0,0,0.512718381,0,0,FALSE,,
910,0,0,0,14.98550969,0,0,1,0,0,FALSE,,
920,0,0,0,17.04081629,0,0,1,0,0,FALSE,,
930,2,13,0.928571429,12.49045392,0,0,0.985849583,0,0,FALSE,,
940,1,0,0,17.82058465,0,0,0.635235205,0,0,FALSE,,
950,0,0,0,12.37240938,0,0,0.60267824,0,0,FALSE,,
960,0,0,0,14.18363195,0,0,1,0,0,FALSE,,
970,0,0,0,15.54320452,0,0,0.734387366,0,0,FALSE,,
980,0,0,0,13.50604956,0,0,0.584358727,0,0,FALSE,,
990,0,0,0,15.23863828,0,0,0.568859581,0,0,FALSE,,
1000,0,0,0,15.06841957,0,0,0.594746769,0,0,FALSE,,
1010,0,0,0,16.54785116,0,0,0.620144908,0,0,FALSE,,
1020,0,0,0,16.27697623,0,0,0.717936176,0,0,FALSE,,
1030,1,0,0,13.08062483,0,0,0.64309423,0,0,FALSE,,
1040,0,0,0,13.83329606,0,0,0.338470665,0,0,FALSE,,
1050,1,0,0,16.11505081,0,0,1,0,0,FALSE,,
1060,1,0,0,13.43226116,0,0,1,0,0,FALSE,,
1070,1,0,0,15.08323969,0,0,0.457622095,0,0,FALSE,,
1080,0,0,0,13.85497169,0,0,0.337812581,0,0,FALSE,,
1090,0,0,0,15.48390544,0,0,0.401494581,0,0,FALSE,,
1100,2,0,0,12.18013759,0,0,0.547541763,0,0,FALSE,,
1110,2,0,0,13.44575932,0,1,0.445794736,0,1,FALSE,,
1120,0,0,0,14.59304989,0,1,0.540048914,0,1,FALSE,,
1130,1,0,0,14.53049804,0,0,0.460293514,0,0,FALSE,,
1140,1,0,0,15.18662543,0,0,1,0,0,FALSE,,
1150,1,0,0,15.98902455,0,0,0.621368819,0,0,FALSE,,
1160,0,0,0,17.42165866,0,0,0.71106834,0,0,FALSE,,
1170,0,0,0,15.97265843,0,0,0.505615509,0,0,FALSE,,
1180,0,0,0,14.64821792,0,0,1,0,0,FALSE,,
1190,1,0,0,13.86569443,0,0,1,0,0,FALSE,,
1200,1,0,0,14.6550738,0,0,0.626138365,0,0,FALSE,,
1210,1,0,0,14.36687668,0,0,1,0,0,FALSE,,
1220,0,0,0,13.95877573,0,0,1,0,0,FALSE,,
1230,1,0,0,15.65189496,0,0,1,0,0,FALSE,,
1240,1,0,0,14.42468449,0,0,0.955688644,0,0,FALSE,,
1250,0,0,0,13.62728456,0,0,1,0,0,FALSE,,
1260,0,0,0,13.50130915,0,0,0.680539607,0,0,FALSE,,
1270,0,0,0,15.37491357,0,0,0.557477922,0,0,FALSE,,
1280,2,0,0,13.07779063,0,0,0.512517504,0,0,FALSE,,
