step,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,J0_stopped,J0_accumulated_waiting_time,J0_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time,TimeLimit.truncated,episode,terminal_observation
710,40,967,7.926229508,6.176354047,40,2409,0.345955608,40,2409,FALSE,,
715,39,1072,8.576,6.347848154,39,2540,0.324579017,39,2540,FALSE,,
720,37,1249,10.23770492,6.540228019,37,2715,0.34796393,37,2715,FALSE,,
725,40,1388,11.56666667,5.960457754,40,2855,0.312265293,40,2855,FALSE,,
730,38,1259,10.49166667,6.049717632,38,2873,0.330255751,38,2873,FALSE,,
735,30,1245,10.46218487,6.429712595,30,2465,0.370074836,30,2465,FALSE,,
740,14,538,4.483333333,6.604625044,14,2140,0.395743421,14,2140,FALSE,,
745,17,282,2.292682927,6.931617877,17,2163,0.408793533,17,2163,FALSE,,
750,19,348,2.852459016,6.940960139,19,1945,0.440932676,19,1945,FALSE,,
755,17,361,2.888,7.160210114,17,1871,0.446848209,17,1871,FALSE,,
760,18,356,2.78125,7.238389805,18,1892,0.450097415,18,1892,FALSE,,
765,19,414,3.312,7.516241475,19,1727,0.473062348,19,1727,FALSE,,
770,23,328,2.582677165,6.791928539,23,1828,0.414173885,23,1828,FALSE,,
775,35,262,2.046875,6.259007169,35,1767,0.387927024,35,1767,FALSE,,
780,37,424,3.365079365,6.333248584,37,1940,0.389585087,37,1940,FALSE,,
785,40,601,4.6953125,6.264416127,40,2120,0.370219139,40,2120,FALSE,,
790,44,804,6.28125,5.968774562,44,2310,0.321514117,44,2310,FALSE,,
795,42,982,7.856,6.147301287,42,2491,0.322809838,42,2491,FALSE,,
800,39,1102,8.677165354,6.440710948,39,2634,0.335834006,39,2634,FALSE,,
805,38,1139,8.968503937,6.499445176,38,2553,0.34190923,38,2553,FALSE,,
810,30,1110,8.951612903,6.663455925,30,2653,0.357998576,30,2653,FALSE,,
815,35,1039,8.58677686,6.127367297,35,2651,0.330769494,35,2651,FALSE,,
820,41,969,8.282051282,5.785513457,41,2808,0.334689902,41,2808,FALSE,,
825,37,986,8.427350427,5.878914258,37,2992,0.319519523,37,2992,FALSE,,
830,33,946,8.155172414,5.579070733,33,2825,0.311713441,33,2825,FALSE,,
835,39,1120,9.333333333,5.73556446,39,2998,0.310177683,39,2998,FALSE,,
840,39,1246,10.47058824,5.903857003,39,3153,0.338196625,39,3153,FALSE,,
845,37,1399,11.56198347,6.350131506,37,3293,0.380366748,37,3293,FALSE,,
850,43,1591,13.14876033,5.749934528,43,3433,0.342106364,43,3433,FALSE,,
855,40,1633,13.49586777,5.64922258,40,3559,0.327834365,40,3559,FALSE,,
860,36,1615,13.68644068,5.615312095,36,3553,0.329941277,36,3553,FALSE,,
865,29,1495,12.15447154,5.822959436,29,3422,0.333609476,29,3422,FALSE,,
870,36,1615,12.81746032,6.104891471,36,3495,0.352877003,36,3495,FALSE,,
875,37,1776,13.875,6.480254873,37,3654,0.401444336,37,3654,FALSE,,
880,42,1971,15.768,6.237358162,42,3845,0.401947884,42,3845,FALSE,,
885,47,2187,17.35714286,5.608546242,47,4046,0.352122748,47,4046,FALSE,,
