step,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,J0_stopped,J0_accumulated_waiting_time,J0_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time,TimeLimit.truncated,episode,terminal_observation
390,38,1624,15.03703704,5.468225233,37,3032,0.378919206,37,3032,FALSE,,
395,39,1691,15.09821429,5.543032684,39,3142,0.364250901,39,3142,FALSE,,
400,41,1873,17.02727273,6.166735769,41,3327,0.382125192,41,3327,FALSE,,
405,43,2032,18.14285714,6.096948606,43,3505,0.382133973,43,3505,FALSE,,
410,39,2112,18.85714286,5.653882434,39,3462,0.361735458,39,3462,FALSE,,
415,40,2142,18.95575221,5.875322083,40,3572,0.378113578,40,3572,FALSE,,
420,32,2082,18.42477876,6.328821843,32,3697,0.380943015,32,3697,FALSE,,
425,38,2262,19.66956522,6.369468462,38,3819,0.377744755,38,3819,FALSE,,
430,36,2129,18.51304348,6.523235218,36,3866,0.40201567,36,3866,FALSE,,
435,35,2289,20.25663717,6.443575222,35,4037,0.398709304,35,4037,FALSE,,
440,40,2438,22.36697248,5.829803928,40,4173,0.366543514,40,4173,FALSE,,
445,33,2504,23.18518519,6.231186794,33,4128,0.403631358,33,4128,FALSE,,
450,35,2647,24.28440367,6.647211353,35,4144,0.412633237,35,4144,FALSE,,
455,36,2777,25.71296296,7.000768656,36,4192,0.414893899,36,4192,FALSE,,
460,36,2874,26.36697248,6.796662598,36,4340,0.395126396,36,4340,FALSE,,
465,37,2744,24.94545455,6.523444122,37,4138,0.368218421,37,4138,FALSE,,
470,30,2535,23.91509434,6.765380144,30,4231,0.420479982,30,4231,FALSE,,
475,34,2689,27.43877551,6.020337091,34,4364,0.383301525,34,4364,FALSE,,
480,34,2823,29.10309278,6.408681442,34,4449,0.428496599,34,4449,FALSE,,
485,30,2947,29.76767677,6.354359233,30,4466,0.424205489,30,4466,FALSE,,
490,29,2971,30.94791667,6.873023189,29,4507,0.443055442,29,4507,FALSE,,
495,38,3099,32.28125,6.3621559,38,4491,0.402344484,38,4491,FALSE,,
500,35,3258,33.24489796,6.576689834,35,4660,0.394521943,35,4660,FALSE,,
505,32,3080,30.8,6.592187316,32,4633,0.406686071,32,4633,FALSE,,
510,29,2501,25.01,6.74731403,29,4589,0.421416209,29,4589,FALSE,,
515,26,651,6.51,6.58574486,26,4722,0.415556013,26,4722,FALSE,,
520,35,588,6,6.25314848,35,4710,0.386562699,35,4710,FALSE,,
525,33,727,7.652631579,6.092286867,33,4695,0.338140605,33,4695,FALSE,,
530,28,811,8.447916667,6.621572601,28,4218,0.394932551,28,4218,FALSE,,
535,28,852,8.875,6.783475414,28,4346,0.376834429,28,4346,FALSE,,
540,29,916,9.642105263,6.295765805,29,3999,0.375247167,29,3999,FALSE,,
545,29,960,10,6.576313323,29,3251,0.411741582,29,3251,FALSE,,
550,24,1045,11.23655914,6.969600062,24,3267,0.443076137,24,3267,FALSE,,
555,28,1138,12.23655914,6.966333339,28,3234,0.436031919,28,3234,FALSE,,
560,31,1267,13.19791667,6.520854971,31,3361,0.408670207,31,3361,FALSE,,
565,35,1422,14.65979381,6.489079623,35,3512,0.423610919,35,3512,FALSE,,
570,33,1581,16.46875,6.795939453,33,3660,0.434743855,33,3660,FALSE,,
575,36,1737,18.67741935,6.191710945,36,3821,0.384541682,36,3821,FALSE,,
580,41,1935,20.58510638,6.205935828,41,4015,0.369583747,41,4015,FALSE,,
585,40,2103,21.24242424,6.278827718,40,4182,0.364643389,40,4182,FALSE,,
590,34,2200,22,6.908389812,34,4293,0.409452789,34,4293,FALSE,,
595,33,2326,22.80392157,7.402607632,33,4410,0.444190509,33,4410,FALSE,,
600,33,2358,22.89320388,7.570375663,33,4287,0.469044961,33,4287,FALSE,,
605,27,1504,14.89108911,7.409659588,27,4068,0.455585044,27,4068,FALSE,,
610,31,1619,16.35353535,6.995301819,31,4146,0.430390261,31,4146,FALSE,,
615,33,1660,16.43564356,7.039011151,33,4228,0.414151511,33,4228,FALSE,,
620,32,1815,17.79411765,6.767614651,32,4385,0.441870533,32,4385,FALSE,,
625,37,1974,19.54455446,6.614759307,37,4532,0.411977859,37,4532,FALSE,,
630,31,2018,20.38383838,6.846507749,31,4379,0.438163977,31,4379,FALSE,,
635,30,2113,21.34343434,6.838132193,30,4193,0.427870351,30,4193,FALSE,,
640,32,2125,21.03960396,6.528928211,32,4313,0.401947476,32,4313,FALSE,,
645,32,2183,22.05050505,6.25475901,32,4040,0.371273667,32,4040,FALSE,,
650,26,1565,16.47368421,7.313579563,26,3859,0.445451825,26,3859,FALSE,,
