step,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,J0_stopped,J0_accumulated_waiting_time,J0_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time,TimeLimit.truncated,episode,terminal_observation
500,38,1412,14.55670103,5.973103847,38,4139,0.344605102,38,4139,FALSE,,
505,33,1438,14.52525253,6.799951691,33,4250,0.394769864,33,4250,FALSE,,
510,26,1479,15.24742268,7.221124039,26,4304,0.412548437,26,4304,FALSE,,
515,30,1610,16.59793814,7.142339359,30,4375,0.442023407,30,4375,FALSE,,
520,28,1542,15.89690722,6.963648965,28,4023,0.430213713,28,4023,FALSE,,
525,28,1525,16.05263158,6.705193577,28,4164,0.404940328,28,4164,FALSE,,
530,30,1649,17.92391304,6.685791642,30,4272,0.390501897,30,4272,FALSE,,
535,31,1779,19.54945055,6.689710681,31,4410,0.390259514,31,4410,FALSE,,
540,31,1833,19.5,6.403375059,31,4459,0.380171851,31,4459,FALSE,,
545,32,1761,19.14130435,6.377501155,32,4402,0.386348697,32,4402,FALSE,,
550,33,1432,15.56521739,6.247174095,33,3938,0.401905314,33,3938,FALSE,,
555,27,1050,11.53846154,6.361461619,27,4070,0.412222747,27,4070,FALSE,,
560,33,1128,12,6.157475917,33,4135,0.397556178,33,4135,FALSE,,
565,30,991,10.32291667,6.261219683,30,3658,0.419361406,30,3658,FALSE,,
570,21,367,3.822916667,6.374003063,21,3634,0.415859879,21,3634,FALSE,,
575,25,423,4.5,6.370761605,25,3735,0.387686855,25,3735,FALSE,,
580,32,322,3.319587629,6.836903803,32,3657,0.404869147,32,3657,FALSE,,
585,32,406,4.06,6.715802661,32,3814,0.404814577,32,3814,FALSE,,
590,30,393,3.778846154,7.292154845,30,3733,0.431628943,30,3733,FALSE,,
595,25,428,4.367346939,7.579086262,25,3825,0.477845653,25,3825,FALSE,,
600,30,506,4.912621359,7.442740693,30,3926,0.45723633,30,3926,FALSE,,
605,33,662,6.365384615,7.862768705,33,4076,0.473396314,33,4076,FALSE,,
610,34,801,7.930693069,7.662694151,34,4102,0.471998529,34,4102,FALSE,,
615,32,912,9.212121212,7.42726052,32,4240,0.461016091,32,4240,FALSE,,
620,34,1036,10.90526316,6.4458387,34,4311,0.402411605,34,4311,FALSE,,
625,31,1105,11.51041667,6.79002129,31,4346,0.437711578,31,4346,FALSE,,
630,23,782,8.06185567,7.178650584,23,3679,0.469785128,23,3679,FALSE,,
635,20,745,7.842105263,7.27834263,20,3771,0.474789811,20,3771,FALSE,,
640,29,597,6.21875,6.694224005,29,3788,0.402043457,29,3788,FALSE,,
645,26,646,6.591836735,6.723928166,26,3900,0.385523861,26,3900,FALSE,,
650,25,734,8.065934066,7.435737983,25,3990,0.438495179,25,3990,FALSE,,
655,31,850,9.444444444,7.161248209,31,4119,0.425604279,31,4119,FALSE,,
660,32,898,10.08988764,7.118343365,32,3796,0.438388429,32,3796,FALSE,,
665,26,561,6.6,6.698125743,26,3775,0.414805552,26,3775,FALSE,,
670,25,451,5.43373494,6.430300084,25,3674,0.397053196,25,3674,FALSE,,
675,19,416,4.894117647,6.978674022,19,3060,0.454497577,19,3060,FALSE,,
680,19,385,4.277777778,7.25670715,19,3141,0.481895371,19,3141,FALSE,,
685,24,268,3.045454545,7.514543839,24,3238,0.503678542,24,3238,FALSE,,
690,30,389,4.370786517,7.264910739,30,3366,0.476612284,30,3366,FALSE,,
695,29,505,5.489130435,6.603280204,29,3490,0.454452602,29,3490,FALSE,,
700,30,620,6.595744681,6.974763309,30,3631,0.472529521,30,3631,FALSE,,
705,27,645,6.861702128,7.437464515,27,3737,0.502083356,27,3737,FALSE,,
710,30,780,8.666666667,7.225031097,30,3858,0.474833238,30,3858,FALSE,,
715,33,808,8.595744681,6.936763373,33,3847,0.450765602,33,3847,FALSE,,
720,31,874,9.2,6.719999531,31,4000,0.413771851,31,4000,FALSE,,
725,29,996,10.48421053,6.939790033,29,4106,0.442488397,29,4106,FALSE,,
730,34,1149,11.37623762,6.693656418,34,4255,0.420236697,34,4255,FALSE,,
735,34,1202,11.78431373,7.105878612,34,4239,0.444242662,34,4239,FALSE,,
740,33,1191,11.23584906,6.915587299,33,4386,0.424345697,33,4386,FALSE,,
745,34,1249,11.4587156,7.059266579,34,4308,0.472582533,34,4308,FALSE,,
750,34,1225,11.44859813,7.19908354,34,4420,0.459223454,34,4420,FALSE,,
755,39,1360,12.95238095,6.708305456,39,4597,0.437529205,39,4597,FALSE,,
760,44,1494,13.58181818,6.365385346,44,4604,0.412841986,44,4604,FALSE,,
765,33,1236,11.03571429,6.56441198,33,4541,0.434239593,33,4541,FALSE,,
770,32,1307,11.26724138,6.498734526,32,4538,0.414383073,32,4538,FALSE,,
775,29,1270,10.76271186,6.836222194,29,4633,0.414320112,29,4633,FALSE,,
780,38,1409,12.04273504,6.929500518,38,4803,0.426772465,38,4803,FALSE,,
785,39,1479,13.08849558,6.371829458,39,4493,0.388237515,39,4493,FALSE,,
790,38,1326,12.16513761,6.313416445,38,4620,0.364943196,38,4620,FALSE,,
795,29,1341,12.89423077,6.566945604,29,4648,0.385905264,29,4648,FALSE,,
800,34,1418,13.63461538,6.793898587,34,4695,0.410199564,34,4695,FALSE,,
805,36,1594,15.03773585,6.463569601,36,4865,0.365708635,36,4865,FALSE,,
810,38,1698,17.50515464,6.581486333,38,4877,0.383246784,38,4877,FALSE,,
815,24,1390,14.47916667,6.632990217,24,4169,0.411168976,24,4169,FALSE,,
820,24,719,7.412371134,7.024766306,24,4146,0.426508789,24,4146,FALSE,,
825,29,477,4.818181818,7.235546714,29,3896,0.446588932,29,3896,FALSE,,
830,33,617,6.232323232,7.44993087,33,4039,0.460578306,33,4039,FALSE,,
835,32,697,6.833333333,7.006822362,32,4133,0.432605276,32,4133,FALSE,,
840,29,756,7.56,6.940738001,29,4100,0.435343646,29,4100,FALSE,,
845,28,781,8.051546392,7.096513133,28,4227,0.415991623,28,4227,FALSE,,
850,33,894,9.216494845,6.510018894,33,4350,0.399078438,33,4350,FALSE,,
855,34,1035,10.45454545,6.161437871,34,4481,0.380387132,34,4481,FALSE,,
860,40,1201,11.54807692,6.008552927,40,4645,0.374176682,40,4645,FALSE,,
865,42,1402,14.16161616,5.939220351,42,4848,0.40740476,42,4848,FALSE,,
870,35,1456,14.13592233,6.510344415,35,4843,0.440739644,35,4843,FALSE,,
875,35,1445,13.63207547,6.117956609,35,4912,0.400562718,35,4912,FALSE,,
880,39,1554,14.38888889,6.404213575,39,5073,0.414930116,39,5073,FALSE,,
885,38,1071,9.736363636,5.862880889,38,4898,0.368216627,38,4898,FALSE,,
890,40,1156,10.60550459,5.825537605,40,5063,0.35262992,40,5063,FALSE,,
895,43,1334,11.80530973,6.204204748,43,5254,0.379537182,43,5254,FALSE,,
900,41,1477,13.42727273,6.282922357,41,5438,0.389933095,41,5438,FALSE,,
905,39,1592,14.60550459,6.48182609,39,5585,0.395858856,39,5585,FALSE,,
910,42,1781,16.49074074,6.33431539,42,5750,0.363312814,42,5750,FALSE,,
915,44,1966,18.37383178,6.22821276,44,5942,0.368717647,44,5942,FALSE,,
920,44,2065,20.04854369,5.985366779,44,5943,0.373842045,44,5943,FALSE,,
925,38,1894,18.21153846,5.948850099,38,5943,0.377272952,38,5943,FALSE,,
930,37,1938,17.77981651,6.363274166,37,5513,0.419355982,37,5513,FALSE,,
935,26,987,9.138888889,6.494743355,26,5019,0.442115841,26,5019,FALSE,,
940,29,728,6.678899083,6.65457591,29,5000,0.430238162,29,5000,FALSE,,
945,32,667,6.175925926,6.905748339,32,5116,0.428505581,32,5116,FALSE,,
950,33,737,6.824074074,6.370876008,33,5096,0.385718951,33,5096,FALSE,,
955,37,906,8.311926606,6.119861574,37,5141,0.388065905,37,5141,FALSE,,
960,38,925,8.726415094,6.182553822,38,4829,0.390397789,38,4829,FALSE,,
965,19,572,5.396226415,6.86486466,19,4607,0.403763568,19,4607,FALSE,,
970,25,663,6.196261682,6.951656279,25,4581,0.431602324,25,4581,FALSE,,
975,27,758,7.219047619,7.413498954,27,4491,0.476537116,27,4491,FALSE,,
980,27,857,8.57,7.030796332,27,4628,0.458605527,27,4628,FALSE,,
