step,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,J0_stopped,J0_accumulated_waiting_time,J0_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time,TimeLimit.truncated,episode,terminal_observation
420,4,8,0.097560976,8.909981875,3,88,0.605912233,3,88,FALSE,,
425,2,15,0.180722892,9.173794964,2,98,0.620156993,2,98,FALSE,,
430,6,26,0.313253012,9.091344034,6,119,0.627143581,6,119,FALSE,,
435,5,46,0.582278481,9.206295088,5,125,0.647912218,5,125,FALSE,,
440,8,68,0.883116883,8.600014615,8,139,0.603300548,8,139,FALSE,,
445,1,1,0.013333333,9.211337325,1,30,0.646204626,1,30,FALSE,,
450,3,9,0.116883117,9.664494824,3,25,0.673498063,3,25,FALSE,,
455,3,20,0.253164557,10.53293679,2,22,0.732990052,2,22,FALSE,,
460,2,29,0.376623377,11.21817469,2,33,0.806354297,2,33,FALSE,,
465,3,1,0.013888889,11.14163061,2,4,0.795485642,2,4,FALSE,,
470,3,2,0.028571429,10.58764119,2,8,0.757176824,2,8,FALSE,,
475,2,11,0.180327869,10.33335431,2,14,0.740301579,2,14,FALSE,,
480,1,0,0,10.46944868,1,3,0.76170745,1,3,FALSE,,
485,1,0,0,10.71351215,1,6,0.767732632,1,6,FALSE,,
490,1,1,0.017857143,11.43451829,1,6,0.801829381,1,6,FALSE,,
495,2,0,0,10.75406605,2,1,0.73055803,2,1,FALSE,,
500,1,0,0,10.74252615,1,0,0.72887502,1,0,FALSE,,
505,1,1,0.016393443,10.99931796,0,0,0.807457644,0,0,FALSE,,
510,1,0,0,10.04551742,1,2,0.720538912,1,2,FALSE,,
515,0,0,0,10.70675005,0,7,0.790512999,0,7,FALSE,,
520,0,0,0,11.29870682,0,5,0.819366051,0,5,FALSE,,
525,0,0,0,11.02749348,0,1,0.775731066,0,1,FALSE,,
530,0,0,0,11.30452778,0,1,0.816309822,0,1,FALSE,,
535,3,8,0.153846154,11.29030232,2,7,0.795550628,2,7,FALSE,,
540,0,0,0,10.3554583,0,10,0.716793037,0,10,FALSE,,
545,3,2,0.04,10.05846198,3,15,0.721732836,3,15,FALSE,,
550,3,3,0.057692308,11.48334949,3,15,0.811412861,3,15,FALSE,,
555,1,0,0,11.44875026,1,13,0.803310092,1,13,FALSE,,
560,3,0,0,10.67406776,3,2,0.739807546,3,2,FALSE,,
565,1,0,0,11.06510333,1,0,0.753240137,1,0,FALSE,,
570,0,0,0,11.18463125,0,0,0.764567604,0,0,FALSE,,
575,0,0,0,11.65217048,0,0,0.829934715,0,0,FALSE,,
580,4,5,0.089285714,9.96515924,3,4,0.705479767,3,4,FALSE,,
585,4,13,0.224137931,9.604190346,4,20,0.634423316,4,20,FALSE,,
590,4,28,0.466666667,10.3023668,4,35,0.716359188,4,35,FALSE,,
595,4,43,0.693548387,10.78635567,4,47,0.74951131,4,47,FALSE,,
600,4,63,0.969230769,10.16733687,4,63,0.70384512,4,63,FALSE,,
605,3,73,1.106060606,10.60091659,3,74,0.765780101,3,74,FALSE,,
610,3,88,1.353846154,10.76251782,3,90,0.758628857,3,90,FALSE,,
615,3,103,1.584615385,10.66840169,3,105,0.751672422,3,105,FALSE,,
620,0,0,0,11.26758181,0,2,0.813552871,0,2,FALSE,,
625,2,0,0,11.36971582,2,4,0.808424476,2,4,FALSE,,
630,1,0,0,10.76299768,1,4,0.78705027,1,4,FALSE,,
635,0,0,0,11.37929186,0,0,0.816217406,0,0,FALSE,,
640,3,0,0,11.15038016,3,0,0.763381966,3,0,FALSE,,
645,1,0,0,11.27273607,1,0,0.798387925,1,0,FALSE,,
650,0,0,0,11.97249708,0,0,0.843723714,0,0,FALSE,,
655,1,1,0.020408163,11.36297213,1,1,0.809470536,1,1,FALSE,,
660,2,0,0,11.47538518,2,0,0.830152087,2,0,FALSE,,
665,1,0,0,11.65516112,1,0,0.847133957,1,0,FALSE,,
670,0,0,0,10.80991628,0,0,0.779115611,0,0,FALSE,,
675,2,1,0.018181818,10.83355958,1,0,0.763817626,1,0,FALSE,,
680,2,2,0.04,11.32776483,2,3,0.808370346,2,3,FALSE,,
685,2,2,0.04,11.02443468,1,1,0.823957094,1,1,FALSE,,
690,2,3,0.06122449,10.68933555,2,10,0.804114942,2,10,FALSE,,
695,2,8,0.145454545,10.18193705,2,14,0.735071972,2,14,FALSE,,
700,3,4,0.066666667,10.06407644,1,0,0.777890078,1,0,FALSE,,
705,1,0,0,10.82087231,1,5,0.824028118,1,5,FALSE,,
710,1,0,0,11.41384215,1,4,0.82868329,1,4,FALSE,,
715,1,0,0,10.64513756,1,2,0.767438592,1,2,FALSE,,
720,1,2,0.031746032,9.923901991,0,0,0.749908433,0,0,FALSE,,
725,2,0,0,10.13694463,2,4,0.769909663,2,4,FALSE,,
730,3,0,0,10.17516551,3,2,0.745476919,3,2,FALSE,,
