step,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,J0_stopped,J0_accumulated_waiting_time,J0_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time,TimeLimit.truncated,episode,terminal_observation
700,23,275,1.5625,5.907140793,21,524,0.382843933,21,524,FALSE,,
710,25,371,2.005405405,5.752986802,25,662,0.344615572,25,662,FALSE,,
720,33,363,1.972826087,5.198318662,32,749,0.335941163,32,749,FALSE,,
730,26,128,0.680851064,5.666880027,25,665,0.35747492,25,665,FALSE,,
740,27,276,1.408163265,6.361537142,27,613,0.391644188,27,613,FALSE,,
750,28,318,1.582089552,6.537553648,27,655,0.384158111,27,655,FALSE,,
760,13,57,0.286432161,6.393959268,13,627,0.38494845,13,627,FALSE,,
770,17,45,0.225,6.168178773,17,553,0.378542281,17,553,FALSE,,
780,12,81,0.400990099,6.027013161,12,499,0.360651046,12,499,FALSE,,
790,33,126,0.623762376,5.675406209,31,535,0.331220352,31,535,FALSE,,
800,20,51,0.252475248,5.824563393,16,488,0.357789735,16,488,FALSE,,
810,12,30,0.144230769,5.803731091,11,502,0.340957241,11,502,FALSE,,
820,22,70,0.330188679,5.325234502,22,494,0.311625805,22,494,FALSE,,
830,23,160,0.765550239,5.032221229,22,507,0.315252539,22,507,FALSE,,
840,27,199,0.938679245,4.909049493,26,631,0.30079502,26,631,FALSE,,
850,24,256,1.179723502,4.651151513,21,708,0.278554181,21,708,FALSE,,
860,24,93,0.417040359,4.656040881,24,734,0.265681351,24,734,FALSE,,
870,27,127,0.566964286,5.178766443,27,809,0.301196902,27,809,FALSE,,
880,29,182,0.805309735,5.292869715,26,746,0.314097366,26,746,FALSE,,
890,20,247,1.102678571,6.07325314,17,700,0.365559046,17,700,FALSE,,
900,19,149,0.668161435,5.668340834,19,719,0.298978302,19,719,FALSE,,
910,12,31,0.140909091,5.267581772,12,658,0.291044236,12,658,FALSE,,
920,29,127,0.596244131,4.575379846,26,719,0.262474745,26,719,FALSE,,
930,27,187,0.857798165,4.806135356,26,829,0.270620808,26,829,FALSE,,
940,26,282,1.305555556,4.456284269,26,960,0.262695904,26,960,FALSE,,
950,22,325,1.470588235,4.393990702,20,1009,0.264787348,20,1009,FALSE,,
960,28,444,1.99103139,4.510067453,25,1096,0.263224333,25,1096,FALSE,,
970,43,632,2.808888889,3.979571718,40,1292,0.234376863,40,1292,FALSE,,
980,30,104,0.456140351,3.912978441,29,1391,0.241035325,29,1391,FALSE,,
990,46,286,1.211864407,3.936542416,45,1576,0.243510555,45,1576,FALSE,,
1000,55,497,2.04526749,4.110456749,53,1559,0.24390436,53,1559,FALSE,,
1010,59,416,1.691056911,4.414137557,55,1673,0.247949068,55,1673,FALSE,,
1020,50,381,1.530120482,5.108698866,48,1870,0.269806761,48,1870,FALSE,,
1030,48,385,1.546184739,4.954675437,44,2062,0.264878364,44,2062,FALSE,,
1040,58,583,2.350806452,4.976842705,57,2453,0.275991328,57,2453,FALSE,,
1050,47,481,1.947368421,4.472573896,47,2355,0.258950776,47,2355,FALSE,,
1060,51,378,1.512,4.161333809,45,2362,0.246524679,45,2362,FALSE,,
1070,51,425,1.640926641,4.749413101,47,2545,0.276478417,47,2545,FALSE,,
1080,43,555,2.102272727,4.841987742,42,2558,0.273717332,42,2558,FALSE,,
1090,45,862,3.27756654,4.719486675,44,2857,0.272733041,44,2857,FALSE,,
1100,52,1267,4.781132075,4.700038868,50,2984,0.264262226,50,2984,FALSE,,
1110,51,1176,4.437735849,4.563887337,49,3050,0.252006445,49,3050,FALSE,,
1120,36,1112,4.212121212,4.440109801,34,3185,0.250499541,34,3185,FALSE,,
1130,49,1120,4.194756554,4.047931848,48,3393,0.213708545,48,3393,FALSE,,
1140,45,821,3.133587786,4.829315879,44,3433,0.263324444,44,3433,FALSE,,
1150,35,328,1.233082707,4.816879564,33,3535,0.257277006,33,3535,FALSE,,
1160,41,398,1.530769231,4.724623678,40,3682,0.26186525,40,3682,FALSE,,
1170,59,782,2.984732824,4.542159682,57,3951,0.248173115,57,3951,FALSE,,
1180,49,726,2.781609195,5.038642568,47,3897,0.278648724,47,3897,FALSE,,
1190,58,609,2.298113208,4.256534724,56,4345,0.200620108,56,4345,FALSE,,
1200,41,372,1.453125,5.093235531,41,4561,0.285006236,41,4561,FALSE,,
1210,45,404,1.609561753,4.238135751,44,4573,0.243361879,44,4573,FALSE,,
1220,33,182,0.728,4.575609275,32,4626,0.253730704,32,4626,FALSE,,
1230,30,126,0.498023715,4.679633385,29,4457,0.255505727,29,4457,FALSE,,
1240,36,198,0.785714286,4.251872865,34,4485,0.24070837,34,4485,FALSE,,
1250,18,49,0.196,4.352082988,17,4405,0.259832359,17,4405,FALSE,,
1260,36,126,0.5,4.128531863,35,4257,0.236827304,35,4257,FALSE,,
1270,15,43,0.169291339,4.209784117,14,3845,0.239529931,14,3845,FALSE,,
1280,21,82,0.317829457,4.363399809,21,3873,0.239475815,21,3873,FALSE,,
1290,30,148,0.571428571,4.486987069,30,3884,0.258957525,30,3884,FALSE,,
1300,42,198,0.76744186,3.93058779,40,3780,0.222012965,40,3780,FALSE,,
1310,52,274,1.053846154,3.747196481,52,4039,0.205417968,52,4039,FALSE,,
1320,53,325,1.25,3.898002989,53,4206,0.242138238,53,4206,FALSE,,
1330,32,183,0.693181818,4.557189487,31,4015,0.26423387,31,4015,FALSE,,
1340,26,77,0.288389513,4.856256179,25,3795,0.276062702,25,3795,FALSE,,
1350,24,106,0.392592593,4.738540512,23,3706,0.269524071,23,3706,FALSE,,
1360,39,147,0.558935361,4.177725987,38,3593,0.259904728,38,3593,FALSE,,
1370,37,177,0.675572519,3.803761306,37,3634,0.225852579,37,3634,FALSE,,
1380,28,114,0.425373134,3.883986752,26,3469,0.22665345,26,3469,FALSE,,
1390,38,142,0.525925926,3.755758811,36,3472,0.210717296,36,3472,FALSE,,
1400,50,234,0.847826087,4.072727212,49,3700,0.231202775,49,3700,FALSE,,
1410,26,116,0.423357664,4.499205436,25,3453,0.257833928,25,3453,FALSE,,
1420,17,66,0.24,4.51036302,16,3312,0.245489439,16,3312,FALSE,,
1430,20,36,0.136363636,4.595225828,19,3076,0.253193874,19,3076,FALSE,,
1440,12,57,0.219230769,4.223008544,12,2895,0.211848582,12,2895,FALSE,,
1450,16,47,0.18503937,4.45880968,14,2572,0.248324412,14,2572,FALSE,,
1460,13,30,0.1171875,3.961499519,12,2395,0.226019515,12,2395,FALSE,,
1470,29,128,0.496124031,3.982479523,28,2275,0.238238268,28,2275,FALSE,,
1480,33,148,0.571428571,3.560691952,32,2470,0.215504686,32,2470,FALSE,,
1490,32,207,0.77238806,3.530144316,31,2445,0.213496614,31,2445,FALSE,,
1500,32,193,0.696750903,4.273834023,30,2331,0.258743651,30,2331,FALSE,,
1510,42,229,0.812056738,4.150075078,41,2274,0.246696044,41,2274,FALSE,,
1520,53,338,1.177700348,4.328602512,53,2594,0.245664567,53,2594,FALSE,,
1530,33,224,0.759322034,4.723013974,33,2392,0.265349057,33,2392,FALSE,,
1540,27,108,0.369863014,4.838016729,25,2170,0.261384169,25,2170,FALSE,,
1550,24,86,0.298611111,4.498578228,23,2104,0.236149607,23,2104,FALSE,,
1560,28,97,0.346428571,3.994544137,28,2253,0.220433875,28,2253,FALSE,,
1570,27,139,0.494661922,4.099015221,25,2264,0.247448907,25,2264,FALSE,,
1580,32,139,0.48943662,4.158805645,31,2369,0.243635981,31,2369,FALSE,,
1590,34,204,0.703448276,4.266205717,33,2309,0.233997373,33,2309,FALSE,,
1600,42,326,1.128027682,4.10872546,42,2442,0.226211825,42,2442,FALSE,,
1610,42,267,0.927083333,3.934689709,42,2630,0.211665202,42,2630,FALSE,,
