step,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,J0_stopped,J0_accumulated_waiting_time,J0_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time,TimeLimit.truncated,episode,terminal_observation
570,111,3976,15.71541502,4.169961519,111,14200,0.225678796,111,14200,FALSE,,
575,104,4087,16.21825397,4.002222954,104,13807,0.221096903,104,13807,FALSE,,
580,97,4314,16.78599222,4.401014115,97,13830,0.2270163,97,13830,FALSE,,
585,100,4713,18.26744186,4.41466012,100,14253,0.233050477,100,14253,FALSE,,
590,108,5213,20.12741313,4.350125125,108,14508,0.228067793,108,14508,FALSE,,
595,117,5735,22.14285714,3.979043564,117,15034,0.222791154,117,15034,FALSE,,
600,124,5872,22.49808429,3.629933615,124,14660,0.193181226,124,14660,FALSE,,
605,125,4792,18.29007634,3.684889344,125,15013,0.189722754,125,15013,FALSE,,
610,124,3707,13.98867925,3.891881794,124,14671,0.21923944,124,14671,FALSE,,
615,112,2570,9.518518519,3.969718979,112,15088,0.209842987,112,15088,FALSE,,
620,118,2090,7.740740741,3.586595432,118,15606,0.187106249,118,15606,FALSE,,
625,122,1797,6.606617647,3.459302779,122,16056,0.183925591,122,16056,FALSE,,
630,120,1998,7.291970803,3.68399228,120,16431,0.18715636,120,16431,FALSE,,
635,113,2106,7.602888087,3.73891515,113,16775,0.195066732,113,16775,FALSE,,
640,118,2313,8.260714286,3.739982631,118,17330,0.186693199,118,17330,FALSE,,
645,121,2379,8.406360424,3.518780533,121,17426,0.180366944,121,17426,FALSE,,
650,107,2124,7.558718861,3.701540424,107,17081,0.190708553,107,17081,FALSE,,
655,102,2180,7.676056338,3.759113038,102,17520,0.197452321,102,17520,FALSE,,
660,116,2532,9.010676157,3.5532135,116,18054,0.19768273,116,18054,FALSE,,
665,123,2844,10.15714286,3.392423395,123,18546,0.19197309,123,18546,FALSE,,
670,128,3180,11.1971831,3.278199309,128,18392,0.174839193,128,18392,FALSE,,
675,142,3400,11.76470588,3.367091284,142,18546,0.17554289,142,18546,FALSE,,
680,153,3557,12.09863946,3.292164188,153,19030,0.171585181,153,19030,FALSE,,
685,145,3686,12.53741497,3.493865595,145,19734,0.190245728,145,19734,FALSE,,
690,134,3628,12.17449664,3.69513331,134,20202,0.198127884,134,20202,FALSE,,
695,128,3670,12.27424749,3.670978492,128,20789,0.207312455,128,20789,FALSE,,
700,126,3845,12.81666667,3.689676026,126,20827,0.209001215,126,20827,FALSE,,
705,123,4110,13.51973684,3.80326373,123,20732,0.209610982,123,20732,FALSE,,
710,128,4496,14.64495114,3.792403225,127,21057,0.210831207,127,21057,FALSE,,
715,134,5024,15.94920635,3.870946304,134,21009,0.198679907,134,21009,FALSE,,
720,138,5225,16.74679487,3.907995364,138,20516,0.205180942,138,20516,FALSE,,
725,145,5241,16.58544304,3.956976005,145,21026,0.198857219,145,21026,FALSE,,
730,136,4930,15.55205047,4.035862454,136,20924,0.209854914,136,20924,FALSE,,
735,119,4625,14.63607595,3.747723439,119,21399,0.199577575,119,21399,FALSE,,
740,116,3965,12.62738854,3.646725776,116,20547,0.201289091,116,20547,FALSE,,
745,123,3779,12.19032258,3.187509332,123,20995,0.166740944,123,20995,FALSE,,
750,125,3802,12.26451613,3.08655434,125,21266,0.158939751,125,21266,FALSE,,
755,138,3709,11.77460317,3.112251102,138,21686,0.157961991,138,21686,FALSE,,
760,144,3567,11.21698113,3.272469677,144,22109,0.164461048,144,22109,FALSE,,
765,141,3746,11.63354037,3.374781659,141,22369,0.172861906,141,22369,FALSE,,
770,141,3777,11.76635514,3.164947406,141,23003,0.172980739,141,23003,FALSE,,
775,140,3999,12.38080495,3.101550044,140,23565,0.15716571,140,23565,FALSE,,
780,156,4381,13.56346749,3.17755811,156,24160,0.158999724,156,24160,FALSE,,
785,155,4781,14.75617284,3.043045364,155,24461,0.144536206,155,24461,FALSE,,
790,152,4934,15.04268293,3.150512668,152,24873,0.154365669,152,24873,FALSE,,
795,148,4627,14.2808642,3.106390886,148,24499,0.164751799,148,24499,FALSE,,
800,134,4408,13.68944099,3.008300196,134,24557,0.167611508,134,24557,FALSE,,
805,138,4007,12.32923077,3.133410364,138,24805,0.187471435,138,24805,FALSE,,
810,151,3811,11.65443425,2.666795765,151,25424,0.147301503,151,25424,FALSE,,
815,167,4079,12.36060606,2.584799587,167,26111,0.129989145,167,26111,FALSE,,
820,184,4656,14.19512195,2.599788647,184,26590,0.126920606,184,26590,FALSE,,
825,183,5057,15.32424242,2.792786749,183,27326,0.136998144,183,27326,FALSE,,
830,180,5432,16.36144578,2.999127937,180,27949,0.154948271,180,27949,FALSE,,
835,158,5374,16.3343465,3.00384121,158,28474,0.156717957,158,28474,FALSE,,
840,156,4545,13.81458967,2.99390541,156,28787,0.166793511,156,28787,FALSE,,
845,163,4839,14.61933535,3.041165761,163,29539,0.167244234,163,29539,FALSE,,
850,179,5142,15.34925373,3.073730255,179,30117,0.171014412,179,30117,FALSE,,
855,180,5467,16.51661631,2.846893301,180,30877,0.159247962,180,30877,FALSE,,
860,172,5778,17.2994012,2.91714681,172,31708,0.150479358,172,31708,FALSE,,
865,168,6047,17.83775811,3.036514086,168,31753,0.155931788,168,31753,FALSE,,
870,170,5956,17.77910448,2.788360218,170,32153,0.14940303,170,32153,FALSE,,
875,165,5856,17.27433628,2.952216724,165,31785,0.146773587,165,31785,FALSE,,
880,159,5232,15.47928994,3.231947026,159,30643,0.177614955,159,30643,FALSE,,
885,160,4545,13.52678571,3.063487285,160,30735,0.175401359,160,30735,FALSE,,
890,172,4082,12.07692308,2.973775454,172,31405,0.158149155,172,31405,FALSE,,
895,175,4047,12.00890208,2.712329171,175,31264,0.140487218,175,31264,FALSE,,
900,165,3970,11.78041543,2.687935032,165,31814,0.136200353,165,31814,FALSE,,
905,161,3853,11.36578171,2.772679524,161,32190,0.139435301,161,32190,FALSE,,
910,181,4033,11.72383721,2.574097867,181,32303,0.129873406,181,32303,FALSE,,
915,157,4090,11.92419825,2.575923985,157,33062,0.134807666,157,33062,FALSE,,
920,155,3924,11.47368421,2.743362413,155,33522,0.147533285,155,33522,FALSE,,
925,167,3985,11.55072464,2.809010805,167,33804,0.155395252,167,33804,FALSE,,
930,170,4030,11.64739884,2.705244734,170,34438,0.153068084,170,34438,FALSE,,
935,181,4083,11.73275862,2.632330378,181,34801,0.138405943,181,34801,FALSE,,
940,187,4346,12.48850575,2.486744072,187,34847,0.130037058,187,34847,FALSE,,
945,195,4582,13.01704545,2.556088879,195,35733,0.12989334,195,35733,FALSE,,
950,212,5068,14.23595506,2.382982571,212,36175,0.109165688,212,36175,FALSE,,
955,213,5540,15.64971751,2.42943644,213,36413,0.116541053,213,36413,FALSE,,
960,213,5589,15.65546218,2.42944128,213,37389,0.111333875,213,37389,FALSE,,
965,195,5249,14.78591549,2.379118031,195,37615,0.119363124,195,37615,FALSE,,
970,161,4646,12.97765363,2.92026639,161,36886,0.151838821,161,36886,FALSE,,
975,151,4208,11.75418994,3.158183162,151,36704,0.174957915,151,36704,FALSE,,
980,138,4180,11.64345404,3.195828267,138,36723,0.183454655,138,36723,FALSE,,
985,144,4389,12.15789474,3.04495869,144,35672,0.171680117,144,35672,FALSE,,
990,154,4724,13.12222222,2.772424259,154,36313,0.149220171,154,36313,FALSE,,
995,166,5210,14.51253482,2.673718215,166,37055,0.145500279,166,37055,FALSE,,
1000,175,5858,16.04931507,2.85181979,175,37793,0.150798731,175,37793,FALSE,,
1005,177,6190,16.95890411,2.871488562,177,38182,0.163515493,177,38182,FALSE,,
1010,188,6586,18.09340659,2.623129921,188,38817,0.144024894,188,38817,FALSE,,
1015,185,7145,19.62912088,2.524243409,185,39260,0.139416078,185,39260,FALSE,,
1020,194,7642,20.9369863,2.639989645,194,39761,0.140956222,194,39761,FALSE,,
1025,190,7825,20.97855228,2.802120074,190,40507,0.143851731,190,40507,FALSE,,
1030,191,8333,22.10344828,2.871975074,191,41369,0.133336981,191,41369,FALSE,,
1035,201,8354,21.86910995,2.808605325,201,41586,0.124075161,201,41586,FALSE,,
1040,204,7729,20.23298429,2.713064972,204,42131,0.116019265,204,42131,FALSE,,
